"wowheadZoneId";"nom";"decision";"monde";"continent";"region";"parent";"typeGeographique";"profondeur";"extension";"typeInstance";"statutRevue";"methodeRevue";"chemin";"note";"wowheadUrl"
"8579";"Île de la BlizzCon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8579"
"9029";"Île des Hozen";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9029"
"9443";"Île des Titans";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9443"
"9488";"Île Marécageuse";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9488"
"9467";"Îles de Mesa Blanche";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9467"
"13585";"Interactive World - Night Test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13585"
"9462";"IsleCVTest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9462"
"9468";"IsleCVTest2";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9468"
"14987";"James's Dynamic Mount Testground";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14987"
"14023";"JrzTest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14023"
"9163";"Julien Test Land";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9163"
"14748";"Khaz Algar";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14748"
"15343";"KVigue Test";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15343"
"7884";"L’enclave Argentée";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7884"
"16217";"La Grande mer";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=16217"
"13955";"LDNewHire";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13955"
"7887";"Le cercle des Volontés";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7887"
"8488";"Les tréfonds Putrides";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=8488"
"9486";"lost world [ph]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9486"
"11463";"MalDoodadtest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=11463"
"13178";"Maldraxxus";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13178"
"11464";"MalPestDoodadTest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=11464"
"13870";"mesten_dev1";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13870"
"9651";"Model Test World";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9651"
"8573";"MSandersTest2016";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8573"
"10213";"N’Zoth";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=10213"
"8699";"Nazmir [DEVLAND COPY]";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8699"
"9010";"Ombre d’Azeroth";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9010"
"9485";"Pays Merveilleux";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9485"
"7896";"Place Tisserune";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7896"
"8979";"Principal prototype de front de guerre";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8979"
"10348";"Prototype";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=10348"
"16103";"Prototype de Gouffre";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16103"
"9481";"Prototype Maudit";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=9481"
"13574";"PTH Test Area";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13574"
"16502";"PvP POI Dev Land";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=16502"
"15542";"Quartier prototype Logis des PNJ";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15542"
"9808";"Royaumes de l’Est";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9808"
"5351";"Ruines de Gilnéas (ville)";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Cataclysm";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=5351"
"15109";"Salle du Son – Test fumée audio";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=15109"
"7893";"Sanctuaire de Saccage-Soleil";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7893"
"13507";"sbenyona_dev1";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13507"
"14709";"Shane Test Area";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14709"
"16945";"Site rituel";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Midnight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=16945"
"7691";"Small Battleground D";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7691"
"14014";"Terrain de jeu intégré";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14014"
"8601";"Terrain de jeux pour animations";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8601"
"8713";"Terrain de jeux pour animations";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8713"
"14686";"Terre des Métiers";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14686"
"13343";"Terres de Doug";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13343"
"13936";"Terres de Marie Lazar";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13936"
"8639";"Test Dungeon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=8639"
"10063";"Test Dungeon - Gray Area";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=10063"
"10062";"Test Dungeon - White Area";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=10062"
"10267";"Tombequête";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=10267"
"8473";"Traverse du Donjon";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=8473"
"9101";"Tropical Isle 8.0";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=9101"
"7890";"Tunnel de sortie des égouts";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7890"
"7891";"Tunnel de sortie des égouts";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Legion";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=7891"
"8476";"Viperville";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Battle for Azeroth";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=8476"
"14657";"WB Nouvelles Recrues";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=14657"
"14747";"Zone 4 Dev Land";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"The War Within";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14747"
"13532";"Zone2lDoodadtest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13532"
"13576";"Zone2lDoodadtest2";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13576"
"13635";"Zone4TyrholdTest";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique contenant le mot Test, retirée avant la revue manuelle.";"https://www.wowhead.com/fr/zone=13635"
"13790";"zsewell";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Décision Supprimée lors de la revue manuelle.";"https://www.wowhead.com/fr/zone=13790"
"14668";"ZZ_AlexandraDD";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Dragonflight";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=14668"
"10292";"zzOLDBastion";"Supprimée";"Azeroth";"Royaumes de l'Est";"";"";"";"";"Shadowlands";"Zone";"excluded";"user_manual_review";"";"Entrée technique correspondant à un marqueur de développement retiré avant la revue manuelle.";"https://www.wowhead.com/fr/zone=10292"
